595,"8CHF 2,850.–102m23.5rmFreilagerstrasse 99, 8047 ZürichWir vermieten per 01. September 2021 im Wohnquartier ""Freilager Zürich"" diese moderne 3.5 Zimmer-Wohnung im 3. OG- Moderne Küche mit Bauknecht-Geräten- Bad/WC und Dusche/WC- Nussbaum Parkett in der ganzen Wohnung- Eigene Waschmaschine und Tumbler von der Marke Electrolux- 2 Balkone 4 und 16m2- Einbauschrank / Garderobe- Komfortlüftung- Lift- Keller- Einstellplätze können für CHF 190.00/mtl. dazu gemietet werden.Feste Besichtigungstermine ohne VoranmeldungKontaktpersonen vor Ort: Herr Lehmann und Frau LaetitiaMontag, 14.06.2021 von 18.00-19.00 UhrMittwoch, 16.06.2021 von 18.00-19.00 UhrMittwoch, 23.06.2021 von 18.00-19.00 Uhr Das Freilager Zürich zeichnet sich durch Folgendes aus: - Fortschrittliches Entsorgungssystem auf dem Areal- Schöne und einzigartige Parkanlage mit diversen Verweilmöglichkeiten und eigenen Spielplätzen- Kindergarten und Kinderkrippe direkt im Freilager Zürich- Restaurant, Arztpraxen und eine vielfältige Ladenpassage runden das Angebot ab- Freilager App für die Kommunikation Sie bezahlen keine Mietkauton! AXA steht für Forderungen mit einem Kollektivvertrag ein. Wir benötigen keinen Betreibungsregisterauszug. Bei uns können Sie sich einfach mit CreditTrust bewerben. Auszug darf nicht älter als drei Monate sein.https://credittrust.ch/de/ Die dargestellten Bilder zeigen eine vergleichbare Wohnung mit identischem Ausbaustandard. Aufgrund von Covid-19 werden die Mietinteressenten lediglich gestaffelt und nur mit Masken zur Wohnungsbesichtigung zugelassen. Werden Sie Teil vom Freilager Zürich - Über eine Kontaktaufnahme Ihrerseits freuen wir uns!"
596,"7CHF 2,990.–88m23.5rmAnemonenstr. 45, 8047 ZürichAn bevorzugter Lage in Albisrieden vermieten wir ein modernes Schmuckstück. Die Liegenschaft wurde im Jahr 2015 erbaut und befindet sich in unmittelbarer Nähe zu Einkaufsmöglichkeiten und den öffentlichen Verkehrsmitteln. Zudem bietet Ihnen die Wohnung folgenden Komfort: Gesamter Wohnbereich mit Parkettböden Die Nasszellen mit Plattenboden Küche mit Glaskeramikkochfeld und Backofen auf Sichthöhe Bad/WC Sep. WC Eigene Waschmaschine und Tumbler im Reduit Sonniger Balkon Kellerabteil vorhanden Ein Einstellplatz kann für CHF 200.00/Monat dazu gemietet werden. Sind Sie interessiert? Dann freuen wir uns auf Ihre Kontaktaufnahme. ***Bei den Bildern handelt es sich um Beispielfotos, diese können Abweichungen enthalten***"
597,"5CHF 3,600.–111m24.5rmRautistrasse 61, 8047 ZürichIm Wohnquartier Freilager Zürich vermieten wir per 1. August 2021 eine äusserst attraktive 4.5 Zimmer-Wohnung mit über ca. 111 qm im 7. Obergeschoss. - Bodenbelag Küche, Wohn- und Schlafzimmer Massivholz Parkett Eiche geräuchert- grosszügiger Wohn- und Essbereich mit offener Küche- Glaskeramikherd und Geschirrspüler (Bauknecht)- Arbeitsfläche Küche aus Naturstein (hellgrau)- Modernes Bad/WC und separate Dusche/WC- Kontrollierte Wohnungslüftung- Fussbodenheizung mit Einzelraumregulierung- Eigene Waschmaschine / Tumbler (Elektrolux)- Keller - Zentrale und gut erschlossene Lage (Tram, Busse in unmittelbarer Nähe)- Naherholungsgebiet/Uetliberg in nächster Nähe- Schöne Parkanlagen und einzigartige Umgebungsgestaltung im Quartier- Diverse Einkaufs-/Verpflegungsmöglichkeiten direkt im Quartier vorhanden (Spar/Restaurant/Blumenladen)- Fortschrittliches Entsorgungssystem auf dem Areal Wir benötigen keinen Betreibungsregisterauszug. Bei uns können Sie sich einfach mit CreditTrust bewerben. Auszug darf nicht älter als drei Monate sein. Wir freuen uns auf Ihre digitale Anmeldung nach der Besichtigung.Eine Besichtigung findet am 10.06.2021 zwischen 18:00 Uhr und 19:00 Uhr bei Herrn Bertel statt."
598,"9CHF 3,780.–118m24.5rmFreilagerstrasse 95, 8047 ZürichWir vermieten per 01. September 2021 im Wohnquartier ""Freilager Zürich"" diese moderne 4.5 Zimmer-Wohnung im 4. OG- Moderne Küche mit Bauknecht-Geräten- Bad/WC und Dusche/WC- Massivparkett Nussbaum in der ganzen Wohnung- Eigene Waschmaschine und Tumbler von der Marke Electrolux- 2 Balkone 8 und 15 m2- Wandschrank- Komfortlüftung- Lift- Keller- Einstellplätze können für CHF 190.00/mtl. dazu gemietet werden. Das Freilager Zürich zeichnet sich durch Folgendes aus: - Fortschrittliches Entsorgungssystem auf dem Areal- Schöne und einzigartige Parkanlage mit diversen Verweilmöglichkeiten und eigenen Spielplätzen- Kindergarten und Kinderkrippe direkt im Freilager Zürich- Restaurant, Arztpraxen und eine vielfältige Ladenpassage runden das Angebot ab- Freilager App für die Kommunikation Feste Besichtigungstermine ohne VoranmeldungKontaktpersonen vor Ort: Frau Wehinger / Herr ReinersMontag, 28.06.2021 von 19.00-19.45 UhrDienstag, 29.06.2021 von 18.00-18.45 UhrMittwoch, 30.06.2021 von 19.00-19.45 UhrSie bezahlen keine Mietkauton! AXA steht für Forderungen mit einem Kollektivvertrag ein. Wir benötigen keinen Betreibungsregisterauszug. Bei uns können Sie sich einfach mit CreditTrust bewerben. Auszug darf nicht älter als drei Monate sein.https://credittrust.ch/de/ Die dargestellten Bilder zeigen eine vergleichbare Wohnung mit identischem Ausbaustandard. Aufgrund von Covid-19 werden die Mietinteressenten lediglich gestaffelt und nur mit Masken zur Wohnungsbesichtigung zugelassen. Werden Sie Teil vom Freilager Zürich - Über eine Kontaktaufnahme Ihrerseits freuen wir uns!"
599,"5CHF 4,604.–171m24.5rmRautistrasse 67, 8047 ZürichIm Wohnquartier Freilager Zürich vermieten wir per 1. September 2021 eine äusserst attraktive 4.5 Zimmer-Maisonettewohnung mit ca. 171 qm im 11. & 12. Obergeschoss. Die Wohnung bietet Ihnen einen traumhaften Ausblick und folgende Vorzüge: - Bodenbelag Küche, Wohn- und Schlafzimmer Massivholz Parkett Eiche geräuchert- grosszügiger Wohn- und Essbereich mit offener Küche- Glaskeramikherd und Geschirrspüler (Bauknecht)- Arbeitsfläche Küche aus Naturstein (hellgrau)- Modernes Bad/WC und separate Dusche/WC- Grösszügige Terrasse- Reduit - Kontrollierte Wohnungslüftung- Fussbodenheizung mit Einzelraumregulierung- Eigene Waschmaschine / Tumbler (Elektrolux)- Keller - Zentrale und gut erschlossene Lage (Tram, Busse in unmittelbarer Nähe)- Naherholungsgebiet/Uetliberg in nächster Nähe- Schöne Parkanlagen und einzigartige Umgebungsgestaltung im Quartier- Kindergarten mit Hort/Kinderkrippe im Areal- Diverse Einkaufs-/Verpflegungsmöglichkeiten direkt im Quartier vorhanden (Spar/Restaurant/Blumenladen)- Fortschrittliches Entsorgungssystem auf dem Areal Einstellplätze können in der Tiefgarage für CHF 190.- pro Monat dazu gemietet werden. Wir benötigen keinen Betreibungsregisterauszug. Bei uns können Sie sich einfach mit CreditTrust bewerben. Auszug darf nicht älter als drei Monate sein. Wir freuen uns auf Ihre digitale Anmeldung nach der Besichtigung.Eine Besichtigung findet am 21.06.2021 zwischen 17:00 Uhr und 18:00 Uhr bei der Familie Surber statt."
600,"5CHF 4,840.–116m24rmAlbisriederstrasse 290a, 8047 ZürichAm Fusse des Zürcher Hausbergs entstehen an zentraler Lage mit dörflichem Charme, zwei moderne Gebäude mit 1 1.5-Zimmer-Wohnung 11 2.5-Zimmer-Wohnungen 9 3.5-Zimmer-Wohnungen 1 4-Zimmer-Attika-Wohnung 1 4.5-Zimmer-Attika-Wohnung 2 Büroräume Das vielfältige Wohnungsangebot bietet für jedes Lebenskonzept den passenden Grundriss, um sich den individuellen Wohntraum zu erfüllen. Die hochwertig ausgebauten Wohnungen sind mit Küchen mit Granitabdeckung und modernen Geräten sowie einem Waschturm, Eichenparkett, Bodenheizung, kontrollierter Wohnungslüftung und Freecooling ausgestattet. Zudem verfügen sie über einen Sitzplatz, Balkon oder Terrasse. Die grosszügigen und lichtdurchfluteten Attikawohnungen bestechen durch ihre attraktiven Grundrisse, welche individuelle Gestaltungs- und Einrichtungsmöglichkeiten bieten. Die wunderschöne Sicht auf den Üetliberg und die Stadt runden das Wohnerlebnis ab. In der Auto-Einstellhalle stehen 11 Mieter-Parkplätze mit E-Mobility Ladestationen zur Verfügung. Die Liegenschaft befindet sich nahe des alten Dorfkerns Albisrieden und ist mit der Tramlinie 3 und den Buslinien 67, 80, 83 und 89 gut erschlossen. Der Hauptbahnhof sowie der Bahnhof Altstetten sind sehr gut zu erreichen. Migros, Coop, Post und Apotheke sind in Gehdistanz erreichbar und das Naherholungsgebiet sowie das Freibad Letzigraben sind ebenfalls nahegelegen. Konnten wir Ihr Interesse wecken? Fordern Sie noch heute unverbindlich die Vermietungsdokumentation bei uns an, es lohnt sich!"
601,"3CHF 999.–1rmFeldblumenstrasse 45, 8048 ZürichWir vermieten diese schöne, helle 1-Zimmer Single-Wohnung im 1. OG. Die Wohnung verfügt über eine abgeschlossene Küche, Bad/WC, und einen gemütlichen Balkon. Zudem gehört zur Wohnung ein Kellerabteil. Die Wohnung ist gut an den öffentlichen Verkehr angebunden, Einkaufsmöglichkeiten gut erreichbar. **AUSKUNFT FÜR BESICHTIGUNGEN NUR PER KONTAKTFORMULAR. KEINE TELEFONISCHE AUSKUNFT.**"
602,"6CHF 1,130.–15m21rmFreihofstrasse 1, 8048 ZürichRenoviertes praktisches Studio zu vermietenWir vermieten per sofort oder nach Vereinbarung ein saniertes kleines Studio in guter Lage. Das Studio verfügt über Dusche, WC und eine Kochgelegenheit. Die Nebenkosten sind als Pauschale enthalten und auch die Stromkosten sind inklusive.Die Liegenschaft befindet sich in der Nähe des Bahnhofs Altstetten mit einer Bushaltestelle in ca. 30m Entfernung."
603,"4CHF 1,265.–35m21rmSegnesstrasse 9, 8048 ZürichPer 01. Oktober oder nach Vereinbarung vermieten wir eine schmucke und gemütliche 1-Zimmerwohnung im 4. Obergeschoss im lebendigen Zürich-Altstetten. Die Liegenschaft befindet sich in unmittelbarer Nähe zum Bahnhof Altstetten und umliegenden Bus- und Tramstationen. Einkaufsmöglichkeiten, Ärztezentren, Bank - sogar das Letzigrund sind in unmittelbarer Nähe.Die helle Wohnung, welche im 2018 renoviert wurde, sticht durch folgende Highlights hervor: • Küche mit Glaskeramikherd, Backofen und Geschirrspüler • helles Badezimmer mit Badewanne • grosse Waschküche zur Mitbenutzung im 2. Untergeschoss • grosszügige Einbauschränke • eigenes Kellerabteil • Veloraum zur Mitbenützung • keine Mietkaution notwendig - Versicherungsprämie für die gesamte Mietdauer wird Ihnen geschenkt Einstellplätze können in der hauseigenen Tiefgarage für CHF 185 dazu gemietet werden.Zürich-Altstetten darf sich mit Abstand das grösste, lebendigste und vielfältigste Quartier Zürichs nennen.Das Quartier weist eine Bevölkerungsdichte von rund 30'000 Einwohner und Einwohnerinnen auf und ist unter anderem auch das meistbebaute Quartier Zürichs. Auch flächenmässig steht Zürich-Altstetten an erster Stelle und bietet von allen Quartieren die höchste Quote an Menschen, die im Quartier Zürich-Altstetten arbeiten.Das Quartier pulsiert und lebt seine eigene Dynamik und weist trotz seiner hohen industrialisierten Flächen ebenso äusserst ruhige Teile auf, die mit einer hohen Wohnqualität aufwarten.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme."
604,"3CHF 1,399.–2rmFeldblumenstrasse 45, 8048 ZürichWir vermieten diese schöne, helle 2-Zimmerwohnung im EG. Die Wohnung verfügt über eine abgeschlossene Küche, Bad/WC, und einen gemütlichen Balkon. Zudem gehört zur Wohnung ein Kellerabteil. Die Wohnung wird neu gestrichen und mit neuen Bodenbelägen ausgelegt. Die Wohnung ist gut an den öffentlichen Verkehr angebunden, Einkaufsmöglichkeiten gut erreichbar. **AUSKUNFT FÜR BESICHTIGUNGEN NUR PER KONTAKTFORMULAR. KEINE TELEFONISCHE AUSKUNFT.**"
605,"7CHF 1,440.–55m22rmBaslerstrasse 45, 8048 ZürichPers sofort oder nach Vereinbarung vermieten wir diese zentral gelegene 2-ZimmerwohnungParkett im Wohn-/Esszimmer - Laminat im Schlafzimmer - Korridor Einbauschränke - offene Küche - Einstellplätze vorh. à CHF 150.-- - öffentl. Verkehrsmittel sowie Einkaufsmöglichkeiten in unmittelbarer Nähe (Letzipark)Die Besichtigung findet wie folgt statt: Dienstag, 15. Juni 2021 von 16:00-16:30 Uhr."
606,"6CHF 1,495.–2rmBadenerstrasse 743, 8048 ZürichDAS WICHTIGSTE • Wohn-/Schlafzimmer und Eingangsbereich mit Parkettboden • Küche und Nasszelle mit pflegeleichtem Plattenboden • Badezimmer mit Tageslicht und Badewanne • eigenes Kellerabteil • Waschküche und Trockenraum zur Mitbenutzung DIE LAGE • Einkaufsmöglichkeiten und öffentliche Verkehrsmittels sind in kurzer Gehdistanz zu erreichen. DAS BESONDERE • Kleiner, gemütlicher Balkon • Wohnzimmer mit Schwedenofen"
607,"5CHF 1,520.–42m21.5rmKarstlernstrasse 14, 8048 ZürichWir vermieten per 01.08.2021 oder nach Vereinbarung diese schöne und top moderne 1.5-Zimmerwohnung im 2. Stock.Die Wohnung befindet sich an zentraler Lage in Zürich-Altstetten und bietet Ihnen folgende Ausstattung: • Wohnzimmer mit Parkettboden • Nasszelle mit pflegeleichtem Plattenboden • Küche mit Glaskeramikherd, Geschirrspüler, Backofen und genügend Stauraum für Ihre Küchenutensilien • Badezimmer mit WC, Lavabo, Spiegelschrank und Dusche • Korridor mit Einbauschränken • Eigenes Kellerabteil • Waschküche und Trockenraum zur Mitbenutzung • Lift vorhanden Haustiere sind erlaubt.Bei Bedarf kann ein Parkplatz für CHF 150.00 pro Monat dazu gemietet werden.Umgebung: • Die Überbauung befindet sich in einem ruhigen Wohnquartier, sehr zentral zu diversen Ausflugszielen in der Umgebung von Altstetten, Schlieren und Zürich • Einkaufsmöglichkeiten verschiedenster Art erreicht man in unmittelbarer Nähe • Sehr gute Anschlüsse an die Autobahn und an den öffentlichen Verkehr Bitte beachten Sie, dass die Bilder als Referenzbilder dienen und vom Original abweichen können. Haben wir Ihr Interesse geweckt? Für einen Besichtigungstermin kontaktieren Sie uns bitte schriftlich über das Kontaktformular. Wir freuen uns auf Ihre Anfrage."
608,"5CHF 1,531.–48m22rmGirhaldenstr. 53, 8048 ZürichPer sofort oder nach Vereinbarung vermieten wir eine gemütliche 2-Zimmerwohnung in Zürich-Altstetten an ruhiger Lage. Die Wohnung wurde im Jahr 2020 saniert und hat folgendes zu bieten:- moderne Küche mit Gasherd und Plattenboden- Wohn- und Schlafzimmer mit Parkett- gemütlicher Balkon mit Zutritt vom Wohnzimmer- grosszügiger Eingangsbereich mit Plattenboden- Badezimmer mit Badewanne und Plattenboden- Einbauschränke im Korridor und ein separates Kellerabteil sorgen für zusätzlichen StauraumHaben wir Ihr Interesse geweckt? - Füllen Sie das Kontaktformular aus, damit wir Sie über den Besichtigungstermin in formieren können."
609,"3CHF 1,585.–50m22.5rmGrimselstrasse 2, 8048 ZürichWir vermieten befristet bis am 30. September 2023 (die Liegenschaft wird dannzumal komplett saniert) eine tolle 2.5 Zimmer Singlewohnung, mitten im belebten Quartier Altstetten mit vielen Einkaufsmöglichkeiten, Restaurants und Beizen. Diese Wohnung verfügt über: - eine gut ausgestattete Küche - Badezimmer mit Dusche, WC und Lavabo - Aussicht Richtung Prime Tower und Solidapark - Lift bis vor die Türe - Estrichabteil Die Waschküche befindet sich im Untergeschoss, welche man bequem mit dem Lift erreicht. Für einen Besichtigungstermin melden Sie sich bitte über das Kontaktformular. Vielen Dank für Ihr Interesse."
610,"3CHF 1,600.–26m21.5rmHerrligweg 9, 8048 ZürichErstbezug an zentraler Lage - Variante ADer Neubau ist bezugsbereit, jetzt können Sie sich Ihren Wunsch einer zentralen, ruhigen und neuen Wohnung erfüllen. Dieses Highlight ist komplett möbliert und bereit um morgen einzuziehen. Zudem haben Sie noch ein Kellerabteil und der Garten zur Mitbenutzung.Kommen Sie vorbei und überzeugen Sie sich selbst!"
611,"7CHF 1,640.–47m22rmAltstetterstrasse 200, 8048 ZürichDiese hübsche Wohnung an sehr zentraler Lage in Altstetten, ist unweit von den öffentlichen Verkehrsmitteln. Sie treten in ein helles Entrée ein. Die Nasszelle mit Badewanne/WC/Lavabo sowie die geräumige Küche, sind in weiss gehalten und mit einem Plattenboden ausgestattet. Die Küche verfügt über einen Keramikherd, Backofen und grossen Kühlschrank. Vom hellen Wohn -/ Esszimmer das mit einem Klötzliparkett ausgestattet ist, haben Sie Zugang zum 7 m2 grossen Balkon. Das grosse Schlafzimmer verfügt ebenfalls über ein Klötzliparkett und ist aufgrund der grossen Fenstern Lichtdurchflutet. Ein Kellerabteil sowie ein Estrichabteil gehören zur Wohnung. Konnten wir Ihr Interesse wecken? Dann freuen wir uns auf Ihre Kontaktaufnahme."
612,"7CHF 1,660.–52m22rmAltstetterstrasse 198, 8048 ZürichZur Lage: Die Wohnung ist wenige Gehminuten vom Zentrum in Altstetten entfernt. Keine 50 Meter entfernt ist die nächste Busstation, mit direkter Verbindung zum Altstetterbahnhof. Die Wohnung befindet sich in einer sonnigen Lage und ist mit hellen Räumen ausgestattet. Das Objekt verfügt über einen Balkon auf dem Sie genüsslich die Abendsonne geniessen können. Zur Wohnung: Moderne Küche mit einem Glaskeramik Herd, einem Kühlschrank. Das Schlafzimmer und der Korridor sind mit Laminat ausgestattet und das Wohnzimmer verfügt über einen Parkett. Im Korridor befindet sich ein Einbauschrank. Sie finden hier eine belebte Nachbarschaft mit attraktiven Einkaufs-, Gastronomie-, Sport- und Gesundheitsangeboten. Sind Sie interessiert? Wir freuen uns auf Ihren Anruf."
613,"3CHF 1,720.–34m21.5rmEugen-Huber-Strasse 64, 8048 ZürichWir vermieten per 01.08.2021 eine moderne und möblierte 1.5-Zimmerwohnung mit Baujahr 2018. Das Wohnobjekt bietet Ihnen die folgenden Annehmlichkeiten: - Wohnraum mit Parkettboden- offene Küche- Glaskeramikherd flächenbündig - kleiner Geschirrspüler - Dusche/WC - mit Feinsteinzeugplatten- WLAN inklusive- Balkon- KellerabteilMöblierung:- Vitra Designermöbel - Boxspringbett - Samsung Smart TV- USM TV RegalBei den Fotos handelt es sich um Musterbilder, die den Ausbaustandard zeigen. Die genaue Raumaufteilung können Sie dem Grundriss entnehmen.Bei Bedarf und Verfügbarkeit kann ein Abstellplatz für CHF 120.00 pro Monat dazu gemietet werden.Die Bus- und Tramhaltestelle ""Lindenplatz"" mit der Linie 2 und 35 befindet sich in der Nähe der Liegenschaft. Im Einkaufszentrum ""Neumarkt"" finden sich diverse Geschäfte, welche Sie für den täglichen Bedarf benötigen. Dieses ist ebenfalls wenige Gehminuten von der Liegenschaft entfernt. Das Hallenbad Altstetten, welches zum Verweilen und zu sportlichen Aktivitäten einlädt ist zu Fuss erreichbar.Haben wir Ihr Interesse geweckt?Dann zögern Sie nicht lange und kontaktieren Sie uns direkt im Inserat via ""Anbieter kontaktieren"", um die Besichtigungsinformationen zu erhalten.Wir freuen uns auf Ihre digitale Bewerbung nach der Besichtigung."
614,"3CHF 1,730.–42m21.5rmBaslerstrasse 71-77, 8048 ZürichEndlich ist es soweit! Das Warten hat ein Ende - und wir sind uns sicher: Es hat sich gelohnt.Mit grosser Freude erhalten Sie heute den Link der Projektwebseite des Neubauprojekts BASILISK in Zürich-Altstetten. Überzeugen Sie sich selbst vom vielfältigen Wohnangebot, dem edlen Ausbaustandard, den fantastischen Ausblicken und entdecken Sie noch Vieles mehr!Wollten Sie schon immer Mal in der Höhe wohnen? Dann sind Sie im Basilisk genau richtig!Das Erstvermietungsprojekt Basilisk befindet sich aktuell noch im Bau, wobei es die Höhe mit erstaunlichen 24. Geschossen erreicht hat. Ein absolutes Wohnerlebnis in der Stadt Zürich.Aufgrund dem idealen Standort im Zentrum von Zürich-Altstetten befinden sich Einkaufsmöglichkeiten, ÖV-Verbindungen, Natur- und Freizeiterlebnisse sowie auch kulturelle Angebote in unmittelbarer Nähe.Unterschriede Ausbaustandard Hochhaus - Flachbau:Wohnraum/Korridor Boden: Hochhaus Naturstein Jurakalk, Flachbau Industrieparkett EicheKüchen Boden: Flachbau Regelfall Industrieparkett Eiche - Einige Ausnahmen Feinsteinzeug-Platten, Hochhaus Naturstein Jurakalk Für die genaue Austattung der Wohnung finden Sie auf der Projektwebseite diverse Unterlagen.Haben Sie Ihre Traumwohnung gefunden? Dann bewerben Sie sich gleich direkt und einfach über die Projektwebseite.Bei Fragen steht Ihnen das BASILISK-Team sehr gerne zur Verfügung.Herzliche Grüsse"
615,"3CHF 1,770.–24m21.5rmHerrligweg 9, 8048 ZürichErstbezug in Nähe des Bahnhofes in ruhigem QuartierDer Neubau ist bezugsbereit, jetzt können Sie sich Ihren Wunsch einer zentralen, ruhigen und neuen Wohnung erfüllen. Dieses Highlight ist komplett möbliert und bereit um morgen einzuziehen. Zudem haben Sie noch ein Kellerabteil und der Garten zur Mitbenutzung.Kommen Sie vorbei und überzeugen Sie sich selbst!"
616,"7CHF 1,840.–2.5rmBadenerstrasse 582, 8048 ZürichWir vermieten per 01.06.2021 eine wunderschöne, sanierte 2.5 Zimmerwohnung in Zürich. Ausstattung: - neue Küche - neues Bad/WC - 2 Balkone - nähe öffentlicher Verkehr/Einkauf - Keller oder Estrichabteil. Waschküche zur Mitbenutzung. Besichtigung: Montag, 31.05.21 und Mittwoch, 02.06.2021 zwischen 18:00 Uhr und 18:30 Uhr. Bitte bei Rüdisüli läuten."
617,"9CHF 1,860.–47m22rmnahe Rautistrasse, 8048 ZürichBitte alles Lesen, Danke. Wohnfläche: 47 m² Nutzfläche: 57 m² genauere Details zur Wohnung: • Lift • Küche mit Glaskeramik und Geschirrspülmaschine • grosser Balkon mit Aussicht • Bodenbelag: Parkett + Plattenboden • Kabelanschluss • Breitband-Internet • Eigene Waschmaschine • Badezimmer mit Dusche, Lavabo und Toilette • Kellerabteil • Haustiere sind leider nicht erlaubt • Minergie Miete: ab CHF 1860.- inkl. Nebenkosten Schulen, ÖV und Einkaufsmöglichkeiten sind in der Nähe. Für eine Besichtigung und weitere Auskünfte können Sie uns telefonisch von Montag bis Freitag zwischen 10.00 bis 12.00 und 13.00 bis 17.00 Uhr erreichen. Bitte beachten Sie, dass es sich nur Beispielbilder einer Wohnung im Haus handelt und die tatsächliche Ansicht abweichen kann. Wir weisen Sie darauf hin, dass wir eine Vermittlungsagentur sind und bei erfolgreicher Vermittlung für dieses Objekt eine Provision in der Höhe von 50% einer Monatsmiete verlangen."
618,"9CHF 1,870.–56m22.5rmBadenerstrasse 588, 8048 ZürichWir vermieten nach Absprache eine helle und ruhige Wohnung an zentraler Lage in der Stadt-Zürich. Die Wohnung bietet folgende Vorzüge: • Glaskeramikherd • Wandschrank im Korridor • Grosser gemütlicher Balkon Die 2.5 Zimmer-Wohnung sorgt für ein gemütliches Zuhause."
619,"5CHF 1,950.–3.5rmKelchweg 18, 8048 ZürichWir vermieten per 1. Oktober 2021 eine gut geschnittene Wohnung mit Gartensitzplatz in ruhiger Lage. Die Wohnung verfügt über: • moderne Küche mit GK, Geschirrspüler, viel Stauraum und offenem Essplatzbereich • Tageslichtbadezimmer mit Badewanne • Bodenbeläge Parkett und Laminat in den Zimmern • grosszügiger Gartensitzplatz im Grünen • Kellerabteil ÖV sowie Einkaufsmöglichkeiten befinden sich in nächster Umgebung. Wir freuen uns auf Ihren Anruf."
620,"2CHF 1,950.–72m22rmBuckhauserstrasse 27, 8048 ZürichDer Buckhauser-Park in Zürich-Altstetten bietet Ihnen einen attraktiven Wohnraum kombiniert mit höchster Mobilität. Per 1. August 2021 vermieten wir eine grosszügige, helle 2 -Zimmerwohnung :Wohnküche mit jeglichem Komfort Wohnen/Küche/Bad: Keramikplatten hell Zimmer: Parkett Eiche Eigene Waschmaschine und Tumbler Die Besichtigung findet statt am: Mittwoch, 16. Juni 2021 und Donnerstag, 17. Juni 2021 jeweils um 18:00 Uhr. (ohne Anmeldung, Maskenpflicht, bei Alija klingeln)"
621,"8CHF 1,960.–40m22rmDachslernstrasse 85A, 8048 ZürichLage Das neu renovierte Wohnhaus liegt an attraktiver Lage im Grünen in einer Quartierstrasse, im boomenden Quartier Kreis 9 - Zürich-West - in Zürich Altstetten. In wenigen Geh-, Bus- und Tramminuten erreichen Sie viele Einkaufsmöglichkeiten wie den Lindenplatz, den Neumarkt und den Letzipark. Der Bahnhof Altstetten, Banken, Restaurants, den Autobahnanschluss befinden sich in nächster Nähe. Die Limmat und der naheliegende Wald als Naherholungsgebiet lädt zu sportlichen Aktivitäten und Spaziergängen in der Natur ein. Die Lage ist hervorragend, hier finden Sie alles für Ihr tägliches Leben! Attraktive Distanzen im Mietzins inklusive: • 01 Gehminuten: Bushaltestelle ""Neeserweg"" • 04 Gehminuten: Coop «Suteracher» (07:30 – 20:00 h Mo – Sa) • 04 Busminuten: Einkaufszentrum Neumarkt, www.neumarktaltstetten.ch • 05 Busminuten: Lindenplatz, traditioneller Markt, www.zuercher-maerkte.ch/altstetten • 06 Busminuten: Bahnhof Altstetten • 06 Gehminuten: Hallenbad www.bad-altstetten.ch • 10 Gehminuten: Pflanzplatz «Dunkelhölzli» www.dunkelhoelzli.ch • 10 Velominuten: Freibad Letzigraben / Letzigrund • 36 Minuten - ÖV: Flughafen Zürich Ihr Wohlfühlreich Lassen Sie sich von dem einzigartigen Grundrissplan inspirieren - richten Sie sich virtuell ein. Geniessen Sie das offene Wohngefühl! Lichtvolles Wohnen - mit hochwertigen Materialien ausgebaut. Lieben Sie frische Kräuter? Der Balkon bietet Platz für Kreativität. Richten Sie sich Ihr lauschiges Sommerplätzchen ein <U+2665> Einstellplatz in der hauseigenen Tiefgarage (1. UG) kann dazu gemietet werden. 1 Kellerabteil. Kontakt Gerne zeigen wir Ihnen das einzigartige Bijou persönlich - vereinbaren Sie noch heute einen Besichtigungstermin - wir freuen uns auf Sie! Herzlich, Living Raum GmbH Wohnen | Leben | Sein"
622,"8CHF 1,980.–2.5rmAltstetterstrasse 140, 8048 ZürichMitten in Zürich-Altstetten, an sehr zentraler Lage, vermieten wir per 1. Februar 2021 oder nach Vereinbarung eine exklusive, stilvolle, grosszügige und aussergewöhnliche 2.5-Zimmerwohnung im 3. OG.-Die Küche ist ausgestattet mit Glaskeramikkochfeld, Dampfabzug, Kühlschrank und Geschirrspüler. Das gemütliche und grosszügige Wohnzimmer und das Schlafzimmer verfügt über einen Parkettboden. Im Entrée hat es genügend platz für eine Garderobe. Die Nasszelle ist mit Plattenboden bestückt. Das Badezimmer ist mit Doppellavabo und Spiegelschrank, WC und Badewanne ausgestattet. Im separaten WC befindet sich ein Waschtrum mit eigener Waschmaschine und Tumbler.Einkaufsmöglichkeiten, Freizeitanlagen und öffentliche Verkehrsmittel befinden sich in unmittelbarer Nähe."
